id,name,slug,tel_prefix,type
1050002002,سرفیروزآباد,سرفیروزآباد,,rural
1050002003,عثمانوند,عثمانوند,,rural
1050002004,قره سو,قره-سو,,rural
1050002006,میان دربند,میان-دربند,,rural
1050002007,کوزران,کوزران,,district
1050002008,بیلوار,بیلوار,,district
1050003001,شمشیر,شمشیر,,rural
1050003002,ماکوان,ماکوان,,rural
1050003003,شیوه سر,شیوه-سر,,rural
1050004001,قلعه شاهین,قلعه-شاهین,,rural
1050004002,سراب قلعه شاهین,سراب-قلعه-شاهین,,rural
1050004003,حومه سرپل,حومه-سرپل,,rural
1050004004,جگیران,جگیران,,rural
1050004007,بشیوه پاطاق,بشیوه-پاطاق,,rural
1050005001,آب باریک,آب-باریک,,rural
1050005002,سطر,سطر,,rural
1050005003,کیونانات,کیونانات,,rural
1050005004,سراب,سراب,,rural
1050005008,پارسینه,پارسینه,,rural
1050006001,سومار,سومار,,rural
1050006002,نصرآباد,نصرآباد,,rural
1050006003,فتح آباد,فتح-آباد,,rural
1050007001,خزل غربی,خزل-غربی,,rural
1050007002,فش,فش,,rural
1050007003,کرماجان,کرماجان,,rural
1050007004,گودین,گودین,,rural
1050007005,قزوینه,قزوینه,,rural
1050008001,چله,چله,,rural
1050008002,حومه,حومه,,rural
1050008004,دیره,دیره,,rural
1050008006,ویژنان,ویژنان,,rural
1050009001,پلنگانه,پلنگانه,,rural
1050009002,کلاشی,کلاشی,,rural
1050009003,بازان,بازان,,rural
1050009004,کلاشی,کلاشی,,district
1060001001,مینوبار,مینوبار,,rural
1060001002,نصار,نصار,,rural
1060001003,نوآباد,نوآباد,,rural
1060002001,حسینیه,حسینیه,,rural
1060002002,قیلاب,قیلاب,,rural
1060002003,مازو,مازو,,rural
1060003001,اسماعیلیه شمالی,اسماعیلیه-شمالی,,rural
1060003002,الهایی,الهایی,,rural
1060003004,اسماعیلیه,اسماعیلیه,,district
1060003005,غیزانیه,غیزانیه,,district
1060003009,لامی,لامی,,rural
1060004001,پیان,پیان,,rural
1060004002,حومه شرقی,حومه-شرقی,,rural
1060004003,حومه غربی,حومه-غربی,,rural
1060004004,سوسن,سوسن,,district
1060004006,مرغا,مرغا,,rural
1060004007,هلایجان,هلایجان,,rural
1060005001,جراحی,جراحی,,rural
1060005002,بندرامام خمینی,بندرامام-خمینی,,rural
1060006001,درونک,درونک,,rural
1060006002,سردشت,سردشت,,rural
1060006003,دودانگه,دودانگه,,rural
1060006004,تشان,تشان,,district
1060007001,حومه شرقی,حومه-شرقی,,rural
1060007002,حومه غربی,حومه-غربی,,rural
1060007003,غرب کارون,غرب-کارون,,rural
1060008001,چغامیش,چغامیش,,rural
1060008002,شمس آباد,شمس-آباد,,rural
1060008003,قبله ای,قبله-ای,,rural
1060008004,سردشت,سردشت,,rural
1060008005,شهی,شهی,,rural
1060008007,ماهوربرنجی,ماهوربرنجی,,rural
1060009001,بستان,بستان,,rural
1060009002,سعیدیه,سعیدیه,,rural
1060009003,حومه غربی,حومه-غربی,,rural
1070001001,ایزدخواست,ایزدخواست,,rural
1070001002,بهمن,بهمن,,rural
1070001003,بیدک,بیدک,,rural
1070001004,سورمق,سورمق,,rural
1070001005,بهمن صغاد,بهمن-صغاد,,district
1070002001,خیر,خیر,,rural
1070002002,رونیز,رونیز,,rural
1070003001,آسپاس,آسپاس,,rural
1070003002,دژکرد,دژکرد,,rural
1070003003,سده,سده,,rural
1070003004,شهرمیان,شهرمیان,,rural
1070004001,پشت پر,پشت-پر,,rural
1070004002,پل به بالا,پل-به-بالا,,rural
1070004003,پل به پایین,پل-به-پایین,,rural
1070004004,مرکزی,مرکزی,,district
1070005001,بالش,بالش,,rural
1070005002,رستاق,رستاق,,rural
1070005003,بختاجرد,بختاجرد,,rural
1070005004,کوهستان,کوهستان,,rural
1070005005,جنت,جنت,,district
1070005006,فسارود,فسارود,,district
1070005007,نصروان,نصروان,,rural
1070005008,هشیوار,هشیوار,,rural
1070006001,خفری,خفری,,rural
1070006002,کمهر,کمهر,,rural
1070006003,شش پیر,شش-پیر,,rural
1070007001,بیدزرد,بیدزرد,,rural
1070007002,داریان,داریان,,rural
1070007003,دراک,دراک,,rural
1070007005,مرکزی,مرکزی,,district
1070007006,قره باغ,قره-باغ,,rural
1070007007,سیاخ دارنگون,سیاخ-دارنگون,,district
1070007008,کفترک,کفترک,,rural
1070008001,ششده,ششده,,rural
1070008002,قره بلاغ,قره-بلاغ,,rural
1070008003,کوشک قاضی,کوشک-قاضی,,rural
1070008004,نوبندگان,نوبندگان,,district
1070009001,احمدآباد,احمدآباد,,rural
1070009002,خواجه ای,خواجه-ای,,rural
1070009003,جایدشت,جایدشت,,rural
1070009004,میمند,میمند,,district
1080001001,بزنجان,بزنجان,,rural
1080001002,دشتاب,دشتاب,,rural
1080001003,مرکزی,مرکزی,,district
1080001004,خبر,خبر,,district
1080001005,فتح آباد,فتح-آباد,,rural
1080001006,کیسکان,کیسکان,,rural
1080001007,گوغر,گوغر,,rural
1080002001,حومه,حومه,,rural
1080002002,کرک ونارتیج,کرک-ونارتیج,,rural
1080002003,دریجان,دریجان,,rural
1080002007,بروات,بروات,,district
1080002008,دهبکری,دهبکری,,district
1080003001,دلفارد,دلفارد,,rural
1080003002,ساردوییه,ساردوییه,,rural
1080003003,گور,گور,,rural
1080003004,مرکزی,مرکزی,,district
1080003005,خاتون آباد,خاتون-آباد,,rural
1080003006,دولت آباد,دولت-آباد,,rural
1080003008,هلیل,هلیل,,rural
1080004001,آزادگان,آزادگان,,rural
1080004002,اسلامیه,اسلامیه,,rural
1080004003,کشکوییه,کشکوییه,,rural
1080004004,خنامان,خنامان,,rural
1080004005,دره دران,دره-دران,,rural
1080004007,رزم آوران,رزم-آوران,,rural
1080004009,سرچشمه,سرچشمه,,rural
1080005001,اسلام آباد,اسلام-آباد,,rural
1080005002,جرجافک,جرجافک,,rural
1080005003,شعبجره,شعبجره,,rural
1080005004,دشت خاک,دشت-خاک,,rural
1080005005,سربنان,سربنان,,rural
1080005008,محمدآباد,محمدآباد,,rural
1080005009,وحدت,وحدت,,rural
1080006001,پاریز,پاریز,,rural
1080006002,سعادت آباد,سعادت-آباد,,rural
1080006003,گلستان,گلستان,,district
1080006004,زیدآباد,زیدآباد,,district
1080006005,بلورد,بلورد,,district
1080006006,شریف آباد,شریف-آباد,,rural
1080007001,استبرق,استبرق,,rural
1080007002,پاقلعه,پاقلعه,,rural
1080007003,دهج,دهج,,rural
1080007004,خاتون آباد,خاتون-آباد,,rural
1080007006,خورسند,خورسند,,rural
1080007008,مدوارات,مدوارات,,rural
1080007009,میمند,میمند,,rural
1080008001,جوشان,جوشان,,rural
1080008002,کشیت,کشیت,,rural
1080008003,سیرچ,سیرچ,,rural
1080008004,درختنگان,درختنگان,,rural
1080008005,زنگی آباد,زنگی-آباد,,rural
1080008006,سرآسیاب فرسنگی,سرآسیاب-فرسنگی,,rural
1080008007,چترود,چترود,,district
1080009001,چاه ریگان,چاه-ریگان,,rural
1080009002,حومه,حومه,,rural
1080009004,نخلستان,نخلستان,,rural
1080009005,ده کهان,ده-کهان,,rural
1080009006,کوتک,کوتک,,rural
1090004001,پایین ولایت,پایین-ولایت,,rural
1090004002,کرات,کرات,,rural
1090004003,کوهسنگی,کوهسنگی,,rural
1090005001,بایک,بایک,,rural
1090005002,پایین ولایت,پایین-ولایت,,rural
1090005003,کدکن,کدکن,,rural
1090005004,بالا رخ,بالا-رخ,,rural
1090005005,رقیچه,رقیچه,,rural
1090005006,مرکزی,مرکزی,,district
1090005007,جلگه رخ,جلگه-رخ,,district
1090006001,دشت جام,دشت-جام,,rural
1090006002,هریرود,هریرود,,rural
1090006003,جامرود,جامرود,,rural
1090006004,جلگه موسی آباد,جلگه-موسی-آباد,,rural
1090006005,میان جام,میان-جام,,rural
1090007001,قره باشلو,قره-باشلو,,rural
1090007002,میانکوه,میانکوه,,rural
1090007003,مرکزی,مرکزی,,district
1090007004,نوخندان,نوخندان,,district
1090008001,خواشد,خواشد,,rural
1090008002,فروغن,فروغن,,rural
1090008003,کوه همایی,کوه-همایی,,rural
1090008004,کراب,کراب,,rural
1090008005,روداب,روداب,,district
1090008007,مرکزی,مرکزی,,district
1100001001,برزاوند,برزاوند,,rural
1100001002,ریگستان,ریگستان,,rural
1100001003,علیا,علیا,,rural
1100001004,کچو,کچو,,rural
1100002001,براآن جنوبی,براآن-جنوبی,,rural
1100002002,براآن شمالی,براآن-شمالی,,rural
1100002003,جی,جی,,rural
1100002004,قهاب جنوبی,قهاب-جنوبی,,rural
1100002005,قهاب شمالی,قهاب-شمالی,,rural
1100002006,کرارج,کرارج,,rural
1100002007,محمودآباد,محمودآباد,,rural
1100003001,ماربین سفلی,ماربین-سفلی,,rural
1100003002,ماربین علیا,ماربین-علیا,,rural
1100003003,ماربین وسطی,ماربین-وسطی,,rural
1100004001,گلسار,گلسار,,rural
1100004002,چشمه سار,چشمه-سار,,rural
1100004003,کوهسار,کوهسار,,rural
1100005001,وردشت,وردشت,,rural
1100005002,برآفتاب,برآفتاب,,rural
1100005003,پادنا وسطی,پادنا-وسطی,,rural
1100005004,وردشت,وردشت,,district
1100006001,دالانکوه,دالانکوه,,rural
1100006002,زاینده رود شمالی,زاینده-رود-شمالی,,rural
1100006003,مرکزی,مرکزی,,district
1100006004,ورزق جنوبی,ورزق-جنوبی,,rural
1100007001,برف انبار,برف-انبار,,rural
1100007002,پیشکوه موگویی,پیشکوه-موگویی,,rural
1100007004,چشمه لنگان,چشمه-لنگان,,rural
1100007005,عشایر,عشایر,,rural
1100008001,ابریشم,ابریشم,,rural
1100008002,گرکن شمالی,گرکن-شمالی,,rural
1100008003,سهروفیروزان,سهروفیروزان,,rural
1100008004,اشترجان,اشترجان,,rural
1100009001,اسفرجان,اسفرجان,,rural
1100009002,دشت,دشت,,rural
1100009003,منظریه,منظریه,,rural
1100009004,کهرویه,کهرویه,,rural
1110001001,آب رییس,آب-رییس,,rural
1110001002,بزمان,بزمان,,rural
1110001005,مرکزی,مرکزی,,district
1110001006,دامن,دامن,,district
1110002001,پلان,پلان,,rural
1110002002,بجاربازار,بجاربازار,,rural
1110002004,کمبل سلیمان,کمبل-سلیمان,,rural
1110002005,وشنام دری,وشنام-دری,,rural
1110003001,ایرندگان,ایرندگان,,rural
1110003002,کهنوک,کهنوک,,rural
1110003003,سنگان,سنگان,,rural
1110003004,کارواندر,کارواندر,,rural
1110003005,کوه سفید,کوه-سفید,,rural
1110003006,اسماعیل آباد,اسماعیل-آباد,,rural
1110004001,بنجار,بنجار,,rural
1110004002,حیدرآباد,حیدرآباد,,rural
1110004004,مرکزی,مرکزی,,district
1110004005,کرباسک,کرباسک,,district
1110005001,چشمه زیارت,چشمه-زیارت,,rural
1110005002,حرمک,حرمک,,rural
1110005003,نصرت آباد,نصرت-آباد,,district
1110005004,کورین,کورین,,district
1110006001,بم پشت,بم-پشت,,rural
1110006002,حومه,حومه,,rural
1110006004,مرکزی,مرکزی,,district
1110006005,گشت,گشت,,rural
1110006006,ناهوک,ناهوک,,rural
1110007001,بنت,بنت,,rural
1110007002,توتان ومهمدان,توتان-ومهمدان,,rural
1110007003,دستگرد,دستگرد,,rural
1110007004,هیچان,هیچان,,rural
1110007005,مرکزی,مرکزی,,district
1110007006,آهوران,آهوران,,district
1110008001,پیشین,پیشین,,rural
1110008002,راسک و فیروزآباد,راسک-و-فیروزآباد,,rural
1110008003,زردبن,زردبن,,rural
1110008004,جکیگور,جکیگور,,rural
1110008005,پارود,پارود,,district
1110009001,جهلیان,جهلیان,,rural
1110009002,کهیر,کهیر,,rural
1110009003,بانسنت,بانسنت,,rural
1120001001,پشت آربابا,پشت-آربابا,,rural
1120001002,نمه شیر,نمه-شیر,,rural
1120001003,بله که,بله-که,,rural
1120001004,ننور,ننور,,district
1120002001,طغامین,طغامین,,rural
1120002002,کرانی,کرانی,,rural
1120002003,خسروآباد,خسروآباد,,rural
1120002004,سیلتان,سیلتان,,rural
1120002005,نجف آباد,نجف-آباد,,rural
1120002006,سیاه منصور,سیاه-منصور,,rural
1120003001,ترجان,ترجان,,rural
1120003002,تموغه,تموغه,,rural
1120003003,سرا,سرا,,rural
1120003004,گل تپه,گل-تپه,,rural
1120003005,صاحب,صاحب,,rural
1120003006,میرده,میرده,,rural
1120004001,آبیدر,آبیدر,,rural
1120004002,آرندان,آرندان,,rural
1120004003,نگل,نگل,,rural
1120004004,حومه,حومه,,rural
1120004005,حسین آباد,حسین-آباد,,district
1120004006,نران,نران,,rural
1120004007,سراب قامیش,سراب-قامیش,,rural
1120005001,بدر,بدر,,rural
1120005002,پنجه علی شمالی,پنجه-علی-شمالی,,rural
1120005003,پنجه علی جنوبی,پنجه-علی-جنوبی,,rural
