id,name,slug,province_id,county_id,district_id
10600003002670,اهواز 8,اهواز-8,106,10600003,106000030002
10600003002791,الهایی,الهایی,106,10600003,106000030002
10600004001274,ایذه,ایذه,106,10600004,106000040003
10600005001275,بندر امام خمینی,بندر-امام-خمینی,106,10600005,106000050001
10600005001276,بندر ماهشهر,بندر-ماهشهر,106,10600005,106000050002
10600005002311,چمران,چمران,106,10600005,106000050002
10600006001279,بهبهان,بهبهان,106,10600006,106000060003
10600006002500,سردشت,سردشت,106,10600006,106000060002
10600006002797,منصوریه,منصوریه,106,10600006,106000060003
10600006002798,تشان,تشان,106,10600006,106000060004
10600007001280,خرمشهر,خرمشهر,106,10600007,106000070001
10600007002312,مینوشهر,مینوشهر,106,10600007,106000070002
10600007002334,مقاومت,مقاومت,106,10600007,106000070001
10600008001282,دزفول,دزفول,106,10600008,106000080002
10600008001689,دزفول 1,دزفول-1,106,10600008,106000080002
10600008001690,دزفول 2,دزفول-2,106,10600008,106000080002
10600008002035,حمزه,حمزه,106,10600008,106000080001
10600008002100,شمس آباد,شمس-آباد,106,10600008,106000080002
10600008002416,سالند,سالند,106,10600008,106000080001
10600008002417,شهر امام,شهر-امام,106,10600008,106000080002
10600008002418,صفی آباد,صفی-آباد,106,10600008,106000080002
10600008002419,میانرود,میانرود,106,10600008,106000080002
10600008002717,چغامیش,چغامیش,106,10600008,106000080003
10600008002800,سیاه منصور,سیاه-منصور,106,10600008,106000080002
10600008002865,دزفول 3,دزفول-3,106,10600008,106000080002
10600008002927,شهیون,شهیون,106,10600008,106000080004
10600008002967,منتظران,منتظران,106,10600008,106000080002
10600008002983,جندی شاپور,جندی-شاپور,106,10600008,106000080003
10600009001283,بستان,بستان,106,10600009,106000090001
10600009001284,سوسنگرد,سوسنگرد,106,10600009,106000090002
10600009002795,کوت سیدنعیم,کوت-سیدنعیم,106,10600009,106000090002
10600009002796,ابوحمیظه,ابوحمیظه,106,10600009,106000090002
10600010001004,باوج,باوج,106,10600010,106000100005
10600010001287,رامهرمز,رامهرمز,106,10600010,106000100002
10600010002921,سلطان آباد,سلطان-آباد,106,10600010,106000100004
10600010002929,رود زرد ماشین,رود-زرد-ماشین,106,10600010,106000100003
10600011001288,شادگان,شادگان,106,10600011,106000110001
10600011002008,دارخوین,دارخوین,106,10600011,106000110003
10600011002794,خنافره,خنافره,106,10600011,106000110002
10600012001290,شوشتر,شوشتر,106,10600012,106000120002
10600012002036,شرافت,شرافت,106,10600012,106000120002
10600012002714,گوریه,گوریه,106,10600012,106000120003
10600012002792,سرداران,سرداران,106,10600012,106000120002
10600012002968,عرب حسن,عرب-حسن,106,10600012,106000120004
10600013001291,مسجدسلیمان,مسجدسلیمان,106,10600013,106000130003
10600013002671,مسجدسلیمان 1,مسجدسلیمان-1,106,10600013,106000130003
10600013002672,مسجدسلیمان 2,مسجدسلیمان-2,106,10600013,106000130003
10600013002793,گلگیر,گلگیر,106,10600013,106000130004
10600013002930,عنبر,عنبر,106,10600013,106000130005
10600014001281,شوش,شوش,106,10600014,106000140002
10600014002649,حر,حر,106,10600014,106000140002
10600014002718,فتح المبین,فتح-المبین,106,10600014,106000140003
10600015001273,باغ ملک,باغ-ملک,106,10600015,106000150002
10600015002551,قلعه تل,قلعه-تل,106,10600015,106000150005
10600015002720,میداود,میداود,106,10600015,106000150004
10600016002111,امیدیه,امیدیه,106,10600016,106000160002
10600016002420,جایزان,جایزان,106,10600016,106000160001
10600016002969,میانکوه,میانکوه,106,10600016,106000160002
10600017001061,تراز,تراز,106,10600017,106000170002
10600017002104,لالی,لالی,106,10600017,106000170001
10600018001277,هندیجان,هندیجان,106,10600018,106000180001
10600018002650,زهره,زهره,106,10600018,106000180002
10600019001286,رامشیر,رامشیر,106,10600019,106000190001
10600019002719,مشراگه,مشراگه,106,10600019,106000190002
10600020001289,گتوند,گتوند,106,10600020,106000200002
10600020002007,ترکالکی,ترکالکی,106,10600020,106000200001
10600020002009,صالح شهر,صالح-شهر,106,10600020,106000200002
10600020002715,سماله,سماله,106,10600020,106000200001
10600020002716,جنت مکان,جنت-مکان,106,10600020,106000200002
10600021002550,قلعه خواجه,قلعه-خواجه,106,10600021,106000210003
10600021002799,آبژدان,آبژدان,106,10600021,106000210001
10600021002928,زاووت,زاووت,106,10600021,106000210002
10600022001292,هفتگل,هفتگل,106,10600022,106000220002
10600023001285,هویزه,هویزه,106,10600023,106000230002
10600023002313,رفیع,رفیع,106,10600023,106000230001
10600024002106,ملاثانی,ملاثانی,106,10600024,106000240001
10600024002309,ویس,ویس,106,10600024,106000240002
10600024002310,شیبان,شیبان,106,10600024,106000240002
10600025002105,حمیدیه,حمیدیه,106,10600025,106000250001
10600026001278,آغاجاری,آغاجاری,106,10600026,106000260001
10600026002920,جولکی,جولکی,106,10600026,106000260002
10600027002790,کوت عبداله,کوت-عبداله,106,10600027,106000270001
10600028002037,شاوور,شاوور,106,10600028,106000280002
10600028002314,الوان,الوان,106,10600028,106000280001
10600029002415,دهدز,دهدز,106,10600029,106000290001
10600030002596,صیدون,صیدون,106,10600030,106000300001
10700001001296,آباده,آباده,107,10700001,107000010004
10700001001297,صغاد,صغاد,107,10700001,107000010005
10700001002198,بهمن,بهمن,107,10700001,107000010005
10700001002335,ایزدخواست,ایزدخواست,107,10700001,107000010004
10700001002597,سورمق,سورمق,107,10700001,107000010004
10700002001298,استهبان,استهبان,107,10700002,107000020002
10700002002177,رونیز,رونیز,107,10700002,107000020001
10700002002552,ایج,ایج,107,10700002,107000020002
10700003001299,اقلید,اقلید,107,10700003,107000030002
10700003002014,دژکرد,دژکرد,107,10700003,107000030001
10700003002082,حسن آباد,حسن-آباد,107,10700003,107000030003
10700003002297,سده,سده,107,10700003,107000030001
10700004001301,جهرم,جهرم,107,10700004,107000040004
