entity,old_id,new_id,status,match_basis,candidate_new_ids
rural,11000015002,1100001500010002,matched,legacy-id-parent-and-name,1100001500010002
rural,11000015003,1100001500010003,matched,legacy-id-parent-and-name,1100001500010003
rural,11000015004,1100001500010004,matched,legacy-id-parent-and-name,1100001500010004
rural,11000015001,1100001500020001,matched,legacy-id-parent-and-name,1100001500020001
rural,11000016001,1100001600020001,matched,legacy-id-parent-and-name,1100001600020001
rural,11000016002,1100001600020002,matched,legacy-id-parent-and-name,1100001600020002
rural,11000017001,1100001700010001,matched,legacy-id-parent-and-name,1100001700010001
rural,11000017002,1100001700010002,matched,legacy-id-parent-and-name,1100001700010002
rural,11000017003,1100001700010003,matched,legacy-id-parent-and-name,1100001700010003
rural,11000018001,1100001800010001,matched,legacy-id-parent-and-name,1100001800010001
rural,11000018002,1100001800010002,matched,legacy-id-parent-and-name,1100001800010002
rural,11000019001,1100001900010001,matched,legacy-id-parent-and-name,1100001900010001
rural,11000019002,1100001900010002,matched,legacy-id-parent-and-name,1100001900010002
rural,11000020001,1100002000010001,matched,legacy-id-parent-and-name,1100002000010001
rural,11000020002,1100002000010002,matched,legacy-id-parent-and-name,1100002000010002
rural,11000021002,1100002100010002,matched,legacy-id-parent-and-name,1100002100010002
rural,11000021003,1100002100010003,matched,legacy-id-parent-and-name,1100002100010003
rural,11000021004,1100002100010004,matched,legacy-id-parent-and-name,1100002100010004
rural,11000022001,1100002200010001,matched,legacy-id-parent-and-name,1100002200010001
rural,11000022002,1100002200010002,matched,legacy-id-parent-and-name,1100002200010002
rural,11000023001,1100002300010001,matched,legacy-id-parent-and-name,1100002300010001
rural,11000023002,1100002300010002,matched,legacy-id-parent-and-name,1100002300010002
rural,11000023003,1100002300010003,matched,legacy-id-parent-and-name,1100002300010003
rural,11000024001,1100002400010001,matched,legacy-id-parent-and-name,1100002400010001
rural,11000024002,1100002400010002,matched,legacy-id-parent-and-name,1100002400010002
rural,11000024003,1100002400010003,matched,legacy-id-parent-and-name,1100002400010003
rural,11000025001,1100002500010001,matched,legacy-id-parent-and-name,1100002500010001
rural,11000025002,1100002500010002,matched,legacy-id-parent-and-name,1100002500010002
rural,11000026001,1100002600010001,matched,legacy-id-parent-and-name,1100002600010001
rural,11000026002,1100002600010002,matched,legacy-id-parent-and-name,1100002600010002
rural,11000027001,1100002700010001,matched,legacy-id-parent-and-name,1100002700010001
rural,11000027002,1100002700010002,matched,legacy-id-parent-and-name,1100002700010002
rural,11000028001,1100002800010001,matched,legacy-id-parent-and-name,1100002800010001
rural,11000028002,1100002800010002,matched,legacy-id-parent-and-name,1100002800010002
rural,11100010001,1110001000010001,matched,legacy-id-parent-and-name,1110001000010001
rural,11100010003,1110001000010003,matched,legacy-id-parent-and-name,1110001000010003
rural,11100010002,1110001000020002,matched,legacy-id-parent-and-name,1110001000020002
rural,11100011001,1110001100010001,matched,legacy-id-parent-and-name,1110001100010001
rural,11100011002,1110001100010002,matched,legacy-id-parent-and-name,1110001100010002
rural,11100011003,1110001100010003,matched,legacy-id-parent-and-name,1110001100010003
rural,11100012001,1110001200010001,matched,legacy-id-parent-and-name,1110001200010001
rural,11100012002,1110001200010002,matched,legacy-id-parent-and-name,1110001200010002
rural,11100012003,1110001200010003,matched,legacy-id-parent-and-name,1110001200010003
rural,11100013001,1110001300010001,matched,legacy-id-parent-and-name,1110001300010001
rural,11100013003,1110001300010003,matched,legacy-id-parent-and-name,1110001300010003
rural,11100013002,1110001300020002,matched,legacy-id-parent-and-name,1110001300020002
rural,11100014001,1110001400010001,matched,legacy-id-parent-and-name,1110001400010001
rural,11100014003,1110001400010003,matched,legacy-id-parent-and-name,1110001400010003
rural,11100014002,1110001400020002,matched,legacy-id-parent-and-name,1110001400020002
rural,11100015001,1110001500010001,matched,legacy-id-parent-and-name,1110001500010001
rural,11100015002,1110001500010002,matched,legacy-id-parent-and-name,1110001500010002
rural,11100015003,1110001500020003,matched,legacy-id-parent-and-name,1110001500020003
rural,11100016003,1110001600010003,matched,legacy-id-parent-and-name,1110001600010003
rural,11100016004,1110001600010004,matched,legacy-id-parent-and-name,1110001600010004
rural,11100016001,1110001600020001,matched,legacy-id-parent-and-name,1110001600020001
rural,11100016002,1110001600020002,matched,legacy-id-parent-and-name,1110001600020002
rural,11100017003,1110001700010003,matched,legacy-id-parent-and-name,1110001700010003
rural,11100017004,1110001700010004,matched,legacy-id-parent-and-name,1110001700010004
rural,11100017001,1110001700020001,matched,legacy-id-parent-and-name,1110001700020001
rural,11100017002,1110001700020002,matched,legacy-id-parent-and-name,1110001700020002
rural,11100018002,1110001800010002,matched,legacy-id-parent-and-name,1110001800010002
rural,11100018003,1110001800010003,matched,legacy-id-parent-and-name,1110001800010003
rural,11100018001,1110001800020001,matched,legacy-id-parent-and-name,1110001800020001
rural,11100019001,1110001900010001,matched,legacy-id-parent-and-name,1110001900010001
rural,11100019002,1110001900010002,matched,legacy-id-parent-and-name,1110001900010002
rural,11100020001,1110002000010001,matched,legacy-id-parent-and-name,1110002000010001
rural,11100020003,1110002000010003,matched,legacy-id-parent-and-name,1110002000010003
rural,11100020002,1110002000020002,matched,legacy-id-parent-and-name,1110002000020002
rural,11100021001,1110002100010001,matched,legacy-id-parent-and-name,1110002100010001
rural,11100021002,1110002100010002,matched,legacy-id-parent-and-name,1110002100010002
rural,11100022001,1110002200010001,matched,legacy-id-parent-and-name,1110002200010001
rural,11100022002,1110002200010002,matched,legacy-id-parent-and-name,1110002200010002
rural,11100023001,1110002300010001,matched,legacy-id-parent-and-name,1110002300010001
rural,11100023002,1110002300010002,matched,legacy-id-parent-and-name,1110002300010002
rural,11100024001,1110002400010001,matched,legacy-id-parent-and-name,1110002400010001
rural,11100024002,1110002400010002,matched,legacy-id-parent-and-name,1110002400010002
rural,11100025001,1110002500010001,matched,legacy-id-parent-and-name,1110002500010001
rural,11100025002,1110002500010002,matched,legacy-id-parent-and-name,1110002500010002
rural,11100026001,1110002600010001,matched,legacy-id-parent-and-name,1110002600010001
rural,11100026002,1110002600010002,matched,legacy-id-parent-and-name,1110002600010002
rural,11200010003,1120001000010003,matched,legacy-id-parent-and-name,1120001000010003
rural,11200010001,1120001000010001,matched,legacy-id-parent-and-name,1120001000010001
rural,11200010002,1120001000010002,matched,legacy-id-parent-and-name,1120001000010002
rural,11300010001,1130001000010001,matched,legacy-id-parent-and-name,1130001000010001
rural,11300010002,1130001000010002,matched,legacy-id-parent-and-name,1130001000010002
rural,11400010001,1140001000010001,matched,legacy-id-parent-and-name,1140001000010001
rural,11400010002,1140001000010002,matched,legacy-id-parent-and-name,1140001000010002
rural,11400011001,1140001100010001,matched,legacy-id-parent-and-name,1140001100010001
rural,11400011002,1140001100010002,matched,legacy-id-parent-and-name,1140001100010002
rural,11400012001,1140001200010001,matched,legacy-id-parent-and-name,1140001200010001
rural,11400012002,1140001200020002,matched,legacy-id-parent-and-name,1140001200020002
rural,11500010001,1150001000010001,matched,legacy-id-parent-and-name,1150001000010001
rural,11500010002,1150001000010002,matched,legacy-id-parent-and-name,1150001000010002
rural,11500011001,1150001100010001,matched,legacy-id-parent-and-name,1150001100010001
rural,11500011002,1150001100010002,matched,legacy-id-parent-and-name,1150001100010002
rural,11500012001,1150001200010001,matched,legacy-id-parent-and-name,1150001200010001
rural,11500012002,1150001200010002,matched,legacy-id-parent-and-name,1150001200010002
rural,11600012001,1160001200020001,matched,legacy-id-parent-and-name,1160001200020001
rural,11600012002,1160001200020002,matched,legacy-id-parent-and-name,1160001200020002
rural,11600010001,1160001000010001,matched,legacy-id-parent-and-name,1160001000010001
rural,11600010002,1160001000010002,matched,legacy-id-parent-and-name,1160001000010002
rural,11600010003,1160001000010003,matched,legacy-id-parent-and-name,1160001000010003
rural,11600011001,1160001100010001,matched,legacy-id-parent-and-name,1160001100010001
rural,11600011002,1160001100010002,matched,legacy-id-parent-and-name,1160001100010002
rural,11800010001,1180001000010001,matched,legacy-id-parent-and-name,1180001000010001
rural,11800010002,1180001000010002,matched,legacy-id-parent-and-name,1180001000010002
rural,11900040010,119000400050010,matched,legacy-id-parent-and-name,119000400050010
rural,11900040011,119000400050011,matched,legacy-id-parent-and-name,119000400050011
rural,11900010001,1190001000010001,matched,legacy-id-parent-and-name,1190001000010001
rural,11900010002,1190001000010002,matched,legacy-id-parent-and-name,1190001000010002
rural,12100011001,1210001100010001,matched,legacy-id-parent-and-name,1210001100010001
rural,12100011002,1210001100010002,matched,legacy-id-parent-and-name,1210001100010002
rural,12100012001,1210001200010001,matched,legacy-id-parent-and-name,1210001200010001
rural,12100012002,1210001200010002,matched,legacy-id-parent-and-name,1210001200010002
rural,12100013001,1210001300010001,matched,legacy-id-parent-and-name,1210001300010001
rural,12100013002,1210001300020002,matched,legacy-id-parent-and-name,1210001300020002
rural,12200010001,1220001000010001,matched,legacy-id-parent-and-name,1220001000010001
rural,12200010002,1220001000010002,matched,legacy-id-parent-and-name,1220001000010002
rural,12200010003,1220001000020003,matched,legacy-id-parent-and-name,1220001000020003
rural,12200011001,1220001100010001,matched,legacy-id-parent-and-name,1220001100010001
rural,12200011002,1220001100010002,matched,legacy-id-parent-and-name,1220001100010002
rural,12200012001,1220001200010001,matched,legacy-id-parent-and-name,1220001200010001
rural,12200012002,1220001200010002,matched,legacy-id-parent-and-name,1220001200010002
rural,12200013001,1220001300010001,matched,legacy-id-parent-and-name,1220001300010001
rural,12200013002,1220001300010002,matched,legacy-id-parent-and-name,1220001300010002
rural,12300017001,1230001700010001,matched,legacy-id-province-county-normalized-name,1230001700010001
rural,12300017002,1230001700010002,matched,legacy-id-province-county-normalized-name,1230001700010002
rural,12300018001,1230001800010001,matched,legacy-id-parent-and-name,1230001800010001
rural,12300018002,1230001800010002,matched,legacy-id-parent-and-name,1230001800010002
rural,12300010001,1230001000010001,matched,legacy-id-parent-and-name,1230001000010001
rural,12300010002,1230001000010002,matched,legacy-id-parent-and-name,1230001000010002
rural,12300010004,1230001000020004,matched,legacy-id-province-county-normalized-name,1230001000020004
rural,12300012001,1230001200020001,matched,legacy-id-parent-and-name,1230001200020001
rural,12300012002,1230001200020002,matched,legacy-id-province-county-normalized-name,1230001200020002
rural,12300012003,1230001200020003,matched,legacy-id-province-county-normalized-name,1230001200020003
rural,12300013001,1230001300010001,matched,legacy-id-province-county-normalized-name,1230001300010001
rural,12300013002,1230001300010002,matched,legacy-id-province-county-normalized-name,1230001300010002
rural,12300013003,1230001300010003,matched,legacy-id-province-county-normalized-name,1230001300010003
rural,12300014002,1230001400010002,matched,legacy-id-parent-and-name,1230001400010002
rural,12300014003,1230001400010003,matched,legacy-id-parent-and-name,1230001400010003
rural,12300014001,1230001400020001,matched,legacy-id-parent-and-name,1230001400020001
rural,12300016001,1230001600010001,matched,legacy-id-parent-and-name,1230001600010001
rural,12300016002,1230001600010002,matched,legacy-id-province-county-normalized-name,1230001600010002
rural,12300019001,1230001900010001,matched,legacy-id-parent-and-name,1230001900010001
rural,12300019002,1230001900010002,matched,legacy-id-province-county-normalized-name,1230001900010002
rural,12300020001,1230002000010001,matched,legacy-id-parent-and-name,1230002000010001
rural,12300020003,1230002000010003,matched,legacy-id-province-county-normalized-name,1230002000010003
rural,12300020002,1230002000020002,matched,legacy-id-province-county-normalized-name,1230002000020002
rural,12300021001,1230002100010001,matched,legacy-id-province-county-normalized-name,1230002100010001
rural,12300021002,1230002100010002,matched,legacy-id-province-county-normalized-name,1230002100010002
rural,12400010001,1240001000010001,matched,legacy-id-parent-and-name,1240001000010001
rural,12400010002,1240001000010002,matched,legacy-id-parent-and-name,1240001000010002
rural,12400011001,1240001100010001,matched,legacy-id-parent-and-name,1240001100010001
rural,12400011003,1240001100010003,matched,legacy-id-parent-and-name,1240001100010003
rural,12400011002,1240001100020002,matched,legacy-id-parent-and-name,1240001100020002
rural,12400012001,1240001200010001,matched,legacy-id-parent-and-name,1240001200010001
rural,12400012002,1240001200010002,matched,legacy-id-parent-and-name,1240001200010002
rural,12700010001,1270001000010001,matched,legacy-id-parent-and-name,1270001000010001
rural,12700010002,1270001000010002,matched,legacy-id-parent-and-name,1270001000010002
rural,12700011001,1270001100010001,matched,legacy-id-parent-and-name,1270001100010001
rural,12700011002,1270001100010002,matched,legacy-id-parent-and-name,1270001100010002
rural,12700014002,1270001400020002,matched,legacy-id-parent-and-name,1270001400020002
rural,12700011003,1270001100020003,matched,legacy-id-parent-and-name,1270001100020003
rural,12700012001,1270001200010001,matched,legacy-id-parent-and-name,1270001200010001
rural,12700012002,1270001200010002,matched,legacy-id-parent-and-name,1270001200010002
rural,12700013001,1270001300010001,matched,legacy-id-parent-and-name,1270001300010001
rural,12700013002,1270001300010002,matched,legacy-id-parent-and-name,1270001300010002
rural,12700014001,1270001400010001,matched,legacy-id-parent-and-name,1270001400010001
rural,12800010001,1280001000010001,matched,legacy-id-parent-and-name,1280001000010001
rural,12800010002,1280001000010002,matched,legacy-id-parent-and-name,1280001000010002
rural,12900010001,1290001000010001,matched,legacy-id-parent-and-name,1290001000010001
rural,12900010002,1290001000010002,matched,legacy-id-parent-and-name,1290001000010002
rural,12900011003,1290001100020003,matched,legacy-id-parent-and-name,1290001100020003
rural,12900010003,1290001000020003,matched,legacy-id-parent-and-name,1290001000020003
rural,12900011001,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,12900011002,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,12900011004,1290001100020004,matched,legacy-id-parent-and-name,1290001100020004
